time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1774360494.115,29.820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.118,30.823,1000.56787109375,0.0,29.17,73.65744018554688,-0.03891754150390625,0.0,0.3278962969779968
1774360496.121,31.826,1000.6097412109375,0.0,29.22,73.66175079345703,-0.03973256051540375,0.0,0.339873731136322
1774360497.124,32.828,1000.574951171875,0.0,29.23,73.67021942138672,-0.04108218103647232,0.0,0.3617832660675049
1774360498.126,33.831,1000.5745849609375,0.0,29.27,73.66517639160156,-0.0438668467104435,0.0,0.3874073922634125
1774360499.129,34.834,1000.5796508789062,0.0,29.3,73.64482879638672,-0.05002967268228531,0.0,0.4076016843318939
1774360500.132,35.837,1000.5890502929688,0.0,29.33,73.62178039550781,-0.05463410168886185,0.0,0.4181661307811737
1774360501.134,36.839,1000.5986328125,0.0,29.35,73.58975219726562,-0.059507112950086594,0.0,0.42423680424690247
1774360502.137,37.842,1000.5803833007812,0.0,29.38,73.5550765991211,-0.06363143771886826,0.0,0.4245525300502777
1774360503.139,38.844,1000.5451049804688,0.0,29.42,73.5114974975586,-0.06783613562583923,0.0,0.4156123399734497
1774360504.142,39.847,1000.5703125,0.0,29.44,73.46495056152344,-0.07038678228855133,0.0,0.3994608521461487
1774360505.145,40.849,1000.5641479492188,0.0,29.48,73.40679168701172,-0.07676395028829575,0.0,0.38074517250061035
1774360506.273,41.978,1000.5657348632812,0.0,29.51,73.35865783691406,-0.07968871295452118,0.0,0.35077741742134094
1774360507.125,42.830,1000.5529174804688,0.0,29.53,73.32337188720703,-0.08054263144731522,0.0,0.33024558424949646
1774360508.128,43.833,1000.581787109375,0.0,29.57,73.286376953125,-0.08191926777362823,0.0,0.3039402961730957
1774360509.131,44.836,1000.5831909179688,0.0,29.6,73.23757934570312,-0.08154948800802231,0.0,0.2759561836719513
1774360510.133,45.838,1000.573486328125,0.0,29.62,73.20307159423828,-0.07900755107402802,0.0,0.24780838191509247
1774360511.136,46.841,1000.5980224609375,0.0,29.64,73.15303039550781,-0.08103708177804947,0.0,0.22160595655441284
1774360512.138,47.843,1000.6155395507812,0.0,29.69,73.09347534179688,-0.0846640020608902,0.0,0.20054040849208832
1774360513.141,48.846,1000.5866088867188,0.0,29.72,73.03851318359375,-0.08496075123548508,0.0,0.18111446499824524
1774360514.143,49.848,1000.5833129882812,0.0,29.75,72.98351287841797,-0.08610449731349945,0.0,0.16568440198898315
1774360515.146,50.851,1000.5694580078125,0.0,29.78,72.94576263427734,-0.08293890208005905,0.0,0.15241757035255432
1774360516.148,51.853,1000.55029296875,0.0,29.8,72.89462280273438,-0.08572354912757874,0.0,0.14214438199996948
1774360517.151,52.856,1000.5628051757812,0.0,29.83,72.83647155761719,-0.08697781711816788,0.0,0.1333601474761963
1774360518.154,53.859,1000.5809936523438,0.0,29.86,72.81114959716797,-0.08351613581180573,0.0,0.12454073131084442
1774360519.106,54.811,1000.6061401367188,0.0,29.89,72.78288269042969,-0.07924802601337433,0.0,0.11464455723762512
1774360520.109,55.813,1000.631591796875,0.0,29.92,72.753173828125,-0.0741070881485939,0.0,0.10998056828975677
1774360521.111,56.816,1000.5881958007812,0.0,29.95,72.7216567993164,-0.07089132070541382,0.0,0.09996942430734634
1774360522.114,57.819,1000.5694580078125,0.0,29.98,72.68263244628906,-0.0700363889336586,0.0,0.09351260960102081
1774360523.116,58.821,1000.5547485351562,0.0,30.0,72.64146423339844,-0.06711281836032867,0.0,0.08608599007129669
