time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778211688.924,6051.596,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778211689.426,6052.098,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211689.877,6052.549,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211690.378,6053.050,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211690.880,6053.552,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211691.381,6054.053,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211691.883,6054.555,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211692.384,6055.056,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211692.886,6055.558,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211693.387,6056.059,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211693.888,6056.561,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211694.390,6057.062,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211694.891,6057.564,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211695.393,6058.065,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211695.894,6058.567,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211696.396,6059.068,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211696.898,6059.570,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211697.399,6060.071,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211697.900,6060.573,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211698.402,6061.075,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211698.904,6061.577,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211699.406,6062.078,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211699.907,6062.580,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211700.409,6063.081,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211700.910,6063.583,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211701.412,6064.084,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211701.914,6064.586,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211702.415,6065.087,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211702.916,6065.589,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211703.418,6066.090,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211703.920,6066.592,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211704.422,6067.094,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211704.923,6067.595,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211705.424,6068.097,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211705.926,6068.598,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211706.377,6069.049,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211706.879,6069.551,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211707.380,6070.052,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211707.881,6070.554,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211708.383,6071.055,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211708.884,6071.557,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211709.386,6072.058,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211709.888,6072.560,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211710.389,6073.061,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211710.890,6073.562,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211711.392,6074.064,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211711.893,6074.565,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211712.395,6075.067,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211712.896,6075.568,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211713.397,6076.070,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211713.899,6076.571,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211714.400,6077.072,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211714.902,6077.574,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211715.403,6078.075,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211715.905,6078.577,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211716.406,6079.079,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211716.908,6079.580,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211717.409,6080.081,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211717.911,6080.583,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211718.412,6081.084,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211718.913,6081.586,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211719.415,6082.087,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211719.916,6082.588,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211720.418,6083.090,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211720.920,6083.592,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778211721.421,6084.094,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778211721.923,6084.595,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1778211722.424,6085.096,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211722.926,6085.598,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211723.377,6086.049,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211723.879,6086.552,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211724.381,6087.053,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211724.882,6087.554,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211725.384,6088.056,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211725.885,6088.557,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211726.387,6089.059,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211726.888,6089.560,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211727.390,6090.062,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211727.892,6090.565,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211728.394,6091.066,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1778211728.895,6091.567,2,1,1,1,1,0,0,0,0,0,0,0,1,0.0
