time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1774360490.862,29.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360491.864,30.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360492.867,31.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360493.819,32.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360494.822,33.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.825,34.480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360496.827,35.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264886.108,36.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264887.110,37.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264888.113,38.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264889.116,39.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264890.119,40.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264891.121,41.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264892.125,42.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264893.127,43.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264894.079,44.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264895.082,45.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264896.085,46.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264897.088,47.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264898.091,48.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264899.093,49.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264900.096,50.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264901.099,51.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264902.102,52.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264903.105,53.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264904.107,54.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264905.110,55.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264906.113,56.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264907.116,57.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264908.119,58.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264909.122,59.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264910.125,60.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264911.128,61.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264912.081,62.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264913.087,63.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264914.096,64.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264915.099,65.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264916.103,66.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264917.106,67.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264918.110,68.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264919.113,69.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264920.116,70.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264921.120,71.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264922.123,72.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264923.126,73.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264924.079,74.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264925.082,75.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264926.085,76.480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264927.088,77.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264928.091,78.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264929.094,79.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264930.097,80.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264931.100,81.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264932.103,82.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264933.107,83.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264934.110,84.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264935.113,85.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264936.116,86.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264937.118,87.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264938.122,88.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264939.125,89.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264940.128,90.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264941.082,91.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264942.085,92.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264943.089,93.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264944.092,94.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264945.096,95.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264946.099,96.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264947.103,97.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264948.107,98.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264949.110,99.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264950.113,100.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264951.117,101.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264952.120,102.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264953.124,103.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264954.127,104.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264955.080,105.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264956.084,106.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264957.088,107.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264958.091,108.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264959.094,109.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264960.098,110.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264961.102,111.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264962.106,112.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264963.109,113.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264964.112,114.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264965.116,115.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264966.119,116.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264967.123,117.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264968.126,118.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264969.080,119.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264970.083,120.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264971.086,121.480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264972.089,122.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264973.093,123.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264974.095,124.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264975.099,125.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264976.102,126.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264977.105,127.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264978.109,128.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264979.113,129.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264980.116,130.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264981.120,131.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264982.123,132.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264983.128,133.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264984.081,134.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264985.085,135.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264986.088,136.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264987.091,137.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264988.095,138.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264989.099,139.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264990.103,140.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264991.107,141.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264992.110,142.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264993.114,143.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264994.118,144.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264995.122,145.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264996.126,146.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264997.079,147.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264998.083,148.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778264999.087,149.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778265000.091,150.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778265001.095,151.489,1004.026611328125,0.0,28.21,77.80838775634766,0.17397356033325195,0.0,0.025826727971434593
1778265002.102,152.496,1004.0050659179688,0.0,28.23,77.92464447021484,0.08239912986755371,0.0,0.004116067662835121
1778265003.105,153.499,1004.003173828125,0.0,28.25,77.79517364501953,0.008611687459051609,0.0,0.0028875800780951977
1778265004.110,154.504,1004.0043334960938,0.0,28.28,77.72119140625,0.005695106461644173,0.0,0.000988588435575366
1778265005.114,155.508,1003.9949951171875,0.0,28.3,77.9510726928711,0.007435500156134367,0.0,0.0019410124514251947
1778265006.116,156.511,1003.9930419921875,0.0,28.32,78.06997680664062,0.008024387992918491,0.0,0.002156817587092519
