time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1774360490.561,29.217,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360491.062,29.718,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360491.564,30.219,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360492.065,30.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360492.566,31.222,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360493.067,31.723,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360493.569,32.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360494.070,32.726,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360494.571,33.227,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360495.073,33.728,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360495.574,34.230,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360496.075,34.731,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1774360496.526,35.182,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264885.306,35.700,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264885.807,36.201,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264886.308,36.703,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264886.810,37.204,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264887.311,37.705,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264887.812,38.206,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264888.314,38.708,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264888.815,39.209,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264889.316,39.710,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264889.818,40.212,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264890.319,40.713,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264890.820,41.214,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264891.322,41.716,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264891.824,42.218,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264892.325,42.719,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264892.826,43.220,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264893.327,43.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264893.828,44.223,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264894.330,44.724,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264894.831,45.225,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264895.333,45.727,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264895.834,46.228,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264896.335,46.729,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264896.837,47.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264897.288,47.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264897.790,48.184,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264898.292,48.686,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264898.793,49.187,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264899.294,49.688,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264899.795,50.189,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264900.297,50.691,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264900.798,51.192,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264901.299,51.694,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264901.801,52.195,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264902.302,52.696,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264902.804,53.198,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264903.305,53.699,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264903.807,54.201,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264904.308,54.702,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264904.809,55.203,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264905.311,55.705,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264905.812,56.206,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264906.313,56.707,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264906.815,57.209,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264907.316,57.711,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264907.818,58.212,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264908.319,58.713,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264908.821,59.215,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264909.322,59.716,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264909.824,60.218,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264910.325,60.719,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264910.827,61.221,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264911.328,61.722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778264911.830,62.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
