time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1774360490.210,28.866,0.0,0.0,0.0,0.0,0.0,0.0
1774360490.461,29.117,0.0,0.0,0.0,0.0,0.0,0.0
1774360490.711,29.367,0.0,0.0,0.0,0.0,0.0,0.0
1774360490.962,29.618,0.0,0.0,0.0,0.0,0.0,0.0
1774360491.213,29.869,0.0,0.0,0.0,0.0,0.0,0.0
1774360491.463,30.119,0.0,0.0,0.0,0.0,0.0,0.0
1774360491.714,30.370,0.0,0.0,0.0,0.0,0.0,0.0
1774360491.965,30.620,0.0,0.0,0.0,0.0,0.0,0.0
1774360492.215,30.871,0.0,0.0,0.0,0.0,0.0,0.0
1774360492.466,31.122,0.0,0.0,0.0,0.0,0.0,0.0
1774360492.717,31.372,0.0,0.0,0.0,0.0,0.0,0.0
1774360492.967,31.623,0.0,0.0,0.0,0.0,0.0,0.0
1774360493.218,31.874,0.0,0.0,0.0,0.0,0.0,0.0
1774360493.468,32.124,0.0,0.0,0.0,0.0,0.0,0.0
1774360493.719,32.375,0.0,0.0,0.0,0.0,0.0,0.0
1774360493.970,32.625,0.0,0.0,0.0,0.0,0.0,0.0
1774360494.220,32.876,0.0,0.0,0.0,0.0,0.0,0.0
1774360494.471,33.127,0.0,0.0,0.0,0.0,0.0,0.0
1774360494.671,33.327,0.0,0.0,0.0,0.0,0.0,0.0
1774360494.922,33.578,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.173,33.829,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.423,34.079,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.674,34.330,0.0,0.0,0.0,0.0,0.0,0.0
1774360495.925,34.581,0.0,0.0,0.0,0.0,0.0,0.0
1774360496.175,34.831,0.0,0.0,0.0,0.0,0.0,0.0
1774360496.426,35.082,0.0,0.0,0.0,0.0,0.0,0.0
1774360496.677,35.332,0.0,0.0,0.0,0.0,0.0,0.0
1778264885.206,35.600,0.0,0.0,0.0,0.0,0.0,0.0
1778264885.456,35.851,0.0,0.0,0.0,0.0,0.0,0.0
1778264885.707,36.101,0.0,0.0,0.0,0.0,0.0,0.0
1778264885.958,36.352,0.0,0.0,0.0,0.0,0.0,0.0
1778264886.208,36.602,0.0,0.0,0.0,0.0,0.0,0.0
1778264886.459,36.853,0.0,0.0,0.0,0.0,0.0,0.0
1778264886.709,37.104,0.0,0.0,0.0,0.0,0.0,0.0
1778264886.960,37.354,0.0,0.0,0.0,0.0,0.0,0.0
1778264887.210,37.605,0.0,0.0,0.0,0.0,0.0,0.0
1778264887.461,37.855,0.0,0.0,0.0,0.0,0.0,0.0
1778264887.712,38.106,0.0,0.0,0.0,0.0,0.0,0.0
1778264887.963,38.357,0.0,0.0,0.0,0.0,0.0,0.0
1778264888.213,38.607,0.0,0.0,0.0,0.0,0.0,0.0
1778264888.464,38.859,0.0,0.0,0.0,0.0,0.0,0.0
1778264888.715,39.109,0.0,0.0,0.0,0.0,0.0,0.0
1778264888.965,39.360,0.0,0.0,0.0,0.0,0.0,0.0
1778264889.216,39.610,0.0,0.0,0.0,0.0,0.0,0.0
1778264889.467,39.861,0.0,0.0,0.0,0.0,0.0,0.0
1778264889.718,40.112,0.0,0.0,0.0,0.0,0.0,0.0
1778264889.968,40.362,0.0,0.0,0.0,0.0,0.0,0.0
1778264890.219,40.613,0.0,0.0,0.0,0.0,0.0,0.0
1778264890.470,40.864,0.0,0.0,0.0,0.0,0.0,0.0
1778264890.720,41.114,0.0,0.0,0.0,0.0,0.0,0.0
1778264890.971,41.365,0.0,0.0,0.0,0.0,0.0,0.0
1778264891.221,41.615,0.0,0.0,0.0,0.0,0.0,0.0
1778264891.472,41.866,0.0,0.0,0.0,0.0,0.0,0.0
1778264891.724,42.118,0.0,0.0,0.0,0.0,0.0,0.0
1778264891.974,42.368,0.0,0.0,0.0,0.0,0.0,0.0
1778264892.225,42.619,0.0,0.0,0.0,0.0,0.0,0.0
1778264892.475,42.869,0.0,0.0,0.0,0.0,0.0,0.0
1778264892.726,43.120,0.0,0.0,0.0,0.0,0.0,0.0
1778264892.977,43.371,0.0,0.0,0.0,0.0,0.0,0.0
1778264893.227,43.621,0.0,0.0,0.0,0.0,0.0,0.0
1778264893.478,43.872,0.0,0.0,0.0,0.0,0.0,0.0
1778264893.728,44.122,0.0,0.0,0.0,0.0,0.0,0.0
1778264893.979,44.373,0.0,0.0,0.0,0.0,0.0,0.0
1778264894.230,44.624,0.0,0.0,0.0,0.0,0.0,0.0
1778264894.480,44.874,0.0,0.0,0.0,0.0,0.0,0.0
1778264894.731,45.125,0.0,0.0,0.0,0.0,0.0,0.0
1778264894.982,45.376,0.0,0.0,0.0,0.0,0.0,0.0
1778264895.232,45.626,0.0,0.0,0.0,0.0,0.0,0.0
1778264895.483,45.877,0.0,0.0,0.0,0.0,0.0,0.0
1778264895.684,46.078,0.0,0.0,0.0,0.0,0.0,0.0
1778264895.934,46.328,0.0,0.0,0.0,0.0,0.0,0.0
1778264896.185,46.579,0.0,0.0,0.0,0.0,0.0,0.0
1778264896.436,46.830,0.0,0.0,0.0,0.0,0.0,0.0
1778264896.686,47.081,0.0,0.0,0.0,0.0,0.0,0.0
1778264896.937,47.331,0.0,0.0,0.0,0.0,0.0,0.0
1778264897.188,47.582,0.0,0.0,0.0,0.0,0.0,0.0
1778264897.439,47.833,0.0,0.0,0.0,0.0,0.0,0.0
1778264897.690,48.084,0.0,0.0,0.0,0.0,0.0,0.0
1778264897.941,48.335,0.0,0.0,0.0,0.0,0.0,0.0
1778264898.191,48.585,0.0,0.0,0.0,0.0,0.0,0.0
1778264898.442,48.836,0.0,0.0,0.0,0.0,0.0,0.0
1778264898.692,49.086,0.0,0.0,0.0,0.0,0.0,0.0
1778264898.943,49.337,0.0,0.0,0.0,0.0,0.0,0.0
1778264899.193,49.588,0.0,0.0,0.0,0.0,0.0,0.0
1778264899.444,49.838,0.0,0.0,0.0,0.0,0.0,0.0
1778264899.695,50.089,0.0,0.0,0.0,0.0,0.0,0.0
1778264899.946,50.340,0.0,0.0,0.0,0.0,0.0,0.0
1778264900.196,50.591,0.0,0.0,0.0,0.0,0.0,0.0
1778264900.447,50.841,0.0,0.0,0.0,0.0,0.0,0.0
1778264900.698,51.092,0.0,0.0,0.0,0.0,0.0,0.0
