time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1774360496.000,28.665,0.0,0.0,0.0,24.2,0.0,0
1774360496.501,29.166,0.0,0.0,0.0,24.2,0.0,0
1774360497.002,29.667,0.0,0.0,0.0,24.2,0.0,0
1774360497.503,30.169,0.0,0.0,0.0,24.2,0.0,0
1774360498.004,30.670,0.0,0.0,0.0,24.2,0.0,0
1774360498.506,31.171,0.0,0.0,0.0,24.2,0.0,0
1774360499.007,31.672,0.0,0.0,0.0,24.2,0.0,0
1774360499.508,32.173,0.0,0.0,0.0,24.2,0.0,0
1774360500.009,32.675,0.0,0.0,0.0,24.2,0.0,0
1774360500.510,33.176,0.0,0.0,0.0,24.2,0.0,0
1774360501.012,33.677,0.0,0.0,0.0,24.2,0.0,0
1774360501.513,34.178,0.0,0.0,0.0,24.2,0.0,0
1774360502.014,34.679,0.0,0.0,0.0,24.2,0.0,0
1774360502.465,35.130,0.0,0.0,0.0,24.2,0.0,0
1774360502.966,35.631,0.0,0.0,0.0,24.2,0.0,0
1774360503.467,36.132,0.0,0.0,0.0,24.2,0.0,0
1774360503.968,36.633,0.0,0.0,0.0,24.2,0.0,0
1774360504.469,37.134,0.0,0.0,0.0,24.2,0.0,0
1774360504.970,37.635,0.0,0.0,0.0,24.2,0.0,0
1774360505.471,38.137,0.0,0.0,0.0,24.2,0.0,0
1774360505.973,38.638,0.0,0.0,0.0,24.2,0.0,0
1774360506.474,39.139,0.0,0.0,0.0,24.2,0.0,0
1774360506.975,39.641,0.0,0.0,0.0,24.2,0.0,0
1774360507.477,40.142,0.0,0.0,0.0,24.2,0.0,0
1774360507.978,40.643,0.0,0.0,0.0,24.2,0.0,0
1774360508.479,41.145,0.0,0.0,0.0,24.2,0.0,0
1774360508.982,41.647,0.0,0.0,0.0,24.2,0.0,0
1774360509.483,42.148,0.0,0.0,0.0,24.2,0.0,0
1774360509.984,42.649,0.0,0.0,0.0,24.2,0.0,0
1774360510.485,43.150,0.0,0.0,0.0,24.2,0.0,0
1774360510.986,43.651,0.0,0.0,0.0,24.2,0.0,0
1774360511.488,44.153,0.0,0.0,0.0,24.2,0.0,0
1774360511.989,44.654,0.0,0.0,0.0,24.2,0.0,0
1774360512.491,45.156,0.0,0.0,0.0,24.2,0.0,0
1774360512.992,45.657,0.0,0.0,0.0,24.2,0.0,0
1774360513.494,46.159,0.0,0.0,0.0,24.2,0.0,0
1774360513.995,46.660,0.0,0.0,0.0,24.2,0.0,0
1774360514.496,47.161,0.0,0.0,0.0,24.2,0.0,0
1774360514.998,47.663,0.0,0.0,0.0,24.2,0.0,0
1774360515.499,48.165,0.0,0.0,0.0,24.2,0.0,0
1774360516.000,48.666,0.0,0.0,0.0,24.2,0.0,0
1774360516.502,49.167,0.0,0.0,0.0,24.2,0.0,0
1774360517.003,49.669,0.0,0.0,0.0,24.2,0.0,0
1774360517.505,50.170,0.0,0.0,0.0,24.2,0.0,0
1774360518.006,50.671,0.0,0.0,0.0,24.2,0.0,0
1774360518.508,51.173,0.0,0.0,0.0,24.2,0.0,0
1774360519.009,51.674,0.0,0.0,0.0,24.2,0.0,0
1774360519.510,52.176,0.0,0.0,0.0,24.2,0.0,0
1774360520.012,52.677,0.0,0.0,0.0,24.2,0.0,0
1774360520.513,53.179,0.0,0.0,0.0,24.2,0.0,0
1774360520.964,53.630,0.0,0.0,0.0,24.2,0.0,0
1774360521.466,54.131,0.0,0.0,0.0,24.2,0.0,0
1774360521.967,54.632,0.0,0.0,0.0,24.2,0.0,0
1774360522.469,55.134,0.0,0.0,0.0,24.2,0.0,0
1774360522.970,55.635,0.0,0.0,0.0,24.2,0.0,0
1774360523.472,56.137,0.0,0.0,0.0,24.2,0.0,0
1774360523.973,56.638,0.0,0.0,0.0,24.2,0.0,0
1774360524.474,57.140,0.0,0.0,0.0,24.2,0.0,0
1774360524.976,57.641,0.0,0.0,0.0,24.2,0.0,0
1774360525.477,58.142,0.0,0.0,0.0,24.2,0.0,0
1774360525.978,58.644,0.0,0.0,0.0,24.2,0.0,0
1774360526.480,59.145,0.0,0.0,0.0,24.2,0.0,0
1774360526.981,59.647,0.0,0.0,0.0,24.2,0.0,0
1774360527.483,60.148,0.0,0.0,0.0,24.2,0.0,0
1774360527.984,60.649,0.0,0.0,0.0,24.2,0.0,0
1774360528.485,61.151,0.0,0.0,0.0,24.2,0.0,0
1774360528.987,61.652,0.0,0.0,0.0,24.2,0.0,0
1774360529.488,62.153,0.0,0.0,0.0,24.3,0.0,0
1774360529.990,62.655,0.0,0.0,0.0,24.2,0.0,0
1774360530.491,63.156,0.0,0.0,0.0,24.2,0.0,0
1774360530.992,63.658,0.0,0.0,0.0,24.2,0.0,0
1774360531.494,64.159,0.0,0.0,0.0,24.2,0.0,0
1774360531.995,64.660,0.0,0.0,0.0,24.2,0.0,0
1774360532.498,65.164,0.0,0.0,0.0,24.2,0.0,0
1774360533.000,65.666,0.0,0.0,0.0,24.2,0.0,0
1774360533.502,66.167,0.0,0.0,0.0,24.2,0.0,0
1774360534.004,66.669,0.0,0.0,0.0,24.2,0.0,0
1774360534.505,67.170,0.0,0.0,0.0,24.2,0.0,0
1774360535.007,67.672,0.0,0.0,0.0,24.2,0.0,0
1774360535.508,68.173,0.0,0.0,0.0,24.2,0.0,0
1774360536.010,68.675,0.0,0.0,0.0,24.2,0.0,0
1774360536.512,69.177,0.0,0.0,0.0,24.3,0.0,0
1774360537.013,69.678,0.0,0.0,0.0,24.2,0.0,0
1774360537.465,70.130,0.0,0.0,0.0,24.2,0.0,0
1774360537.966,70.631,0.0,0.0,0.0,24.2,0.0,0
1774360538.468,71.133,0.0,0.0,0.0,24.2,0.0,0
1774360538.969,71.635,0.0,0.0,0.0,24.2,0.0,0
1774360539.471,72.136,0.0,0.0,0.0,24.2,0.0,0
1774360539.973,72.638,0.0,0.0,0.0,24.2,0.0,0
1774360540.475,73.140,0.0,0.0,0.0,24.2,0.0,0
1774360540.976,73.641,0.0,0.0,0.0,24.2,0.0,0
1774360541.478,74.143,0.0,0.0,0.0,24.2,0.0,0
1774360541.979,74.645,0.0,0.0,0.0,24.2,0.0,0
1774360542.481,75.146,0.0,0.0,0.0,24.2,0.0,0
1774360542.983,75.648,0.0,0.0,0.0,24.2,0.0,0
1774360543.484,76.150,0.0,0.0,0.0,24.2,0.0,0
1774360543.986,76.651,0.0,0.0,0.0,24.2,0.0,0
1774360544.488,77.153,0.0,0.0,0.0,24.3,0.0,0
1774360544.989,77.655,0.0,0.0,0.0,24.2,0.0,0
1774360545.491,78.156,0.0,0.0,0.0,24.2,0.0,0
1774360545.993,78.658,0.0,0.0,0.0,24.2,0.0,0
1774360546.494,79.160,0.0,0.0,0.0,24.3,0.0,0
1774360546.996,79.661,0.0,0.0,0.0,24.3,0.0,0
1774360547.498,80.163,0.0,0.0,0.0,24.3,0.0,0
1774360547.999,80.664,0.0,0.0,0.0,24.2,0.0,0
1774360548.501,81.166,0.0,0.0,0.0,24.2,0.0,0
1774360549.002,81.668,0.0,0.0,0.0,24.3,0.0,0
1774360549.504,82.169,0.0,0.0,0.0,24.2,0.0,0
1774360550.006,82.671,0.0,0.0,0.0,24.2,0.0,0
1774360550.507,83.173,0.0,0.0,0.0,24.2,0.0,0
1774360551.009,83.674,0.0,0.0,0.0,24.2,0.0,0
1774360551.511,84.176,0.0,0.0,0.0,24.3,0.0,0
1774360552.012,84.678,0.0,0.0,0.0,24.3,0.0,0
1774360552.464,85.129,0.0,0.0,0.0,24.3,0.0,0
1774360552.965,85.631,0.0,0.0,0.0,24.2,0.0,0
1774360553.467,86.132,0.0,0.0,0.0,24.3,0.0,0
1774360553.969,86.634,0.0,0.0,0.0,24.2,0.0,0
1774360554.470,87.136,0.0,0.0,0.0,24.2,0.0,0
1774360554.972,87.637,0.0,0.0,0.0,24.3,0.0,0
1774360555.474,88.139,0.0,0.0,0.0,24.3,0.0,0
1774360555.976,88.641,0.0,0.0,0.0,24.3,0.0,0
1774360556.477,89.143,0.0,0.0,0.0,24.2,0.0,0
1774360556.979,89.644,0.0,0.0,0.0,24.3,0.0,0
1774360557.481,90.146,0.0,0.0,0.0,24.2,0.0,0
1774360557.982,90.648,0.0,0.0,0.0,24.2,0.0,0
1774360558.484,91.150,0.0,0.0,0.0,24.2,0.0,0
1774360558.986,91.651,0.0,0.0,0.0,24.3,0.0,0
