time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1774360496.050,28.715,0.0,0.0,0.0,0.0
1774360496.551,29.216,0.0,0.0,0.0,0.0
1774360497.052,29.717,0.0,0.0,0.0,0.0
1774360497.553,30.219,0.0,0.0,0.0,0.0
1774360498.055,30.720,0.0,0.0,0.0,0.0
1774360498.556,31.221,0.0,0.0,0.0,0.0
1774360499.057,31.722,0.0,0.0,0.0,0.0
1774360499.558,32.223,0.0,0.0,0.0,0.0
1774360500.059,32.725,0.0,0.0,0.0,0.0
1774360500.561,33.226,0.0,0.0,0.0,0.0
1774360501.062,33.727,0.0,0.0,0.0,0.0
1774360501.563,34.228,0.0,0.0,0.0,0.0
1774360502.064,34.729,0.0,0.0,0.0,0.0
1774360502.565,35.230,0.0,0.0,0.0,0.0
1774360503.066,35.731,0.0,0.0,0.0,0.0
1774360503.567,36.232,0.0,0.0,0.0,0.0
1774360504.068,36.734,0.0,0.0,0.0,0.0
1774360504.569,37.235,0.0,0.0,0.0,0.0
1774360505.070,37.736,0.0,0.0,0.0,0.0
1774360505.572,38.237,0.0,0.0,0.0,0.0
1774360506.073,38.738,0.0,0.0,0.0,0.0
1774360506.574,39.240,0.0,0.0,0.0,0.0
1774360507.076,39.741,0.0,0.0,0.0,0.0
1774360507.577,40.243,0.0,0.0,0.0,0.0
1774360508.078,40.744,0.0,0.0,0.0,0.0
1774360508.580,41.245,0.0,0.0,0.0,0.0
1774360509.082,41.747,0.0,0.0,0.0,0.0
1774360509.583,42.248,0.0,0.0,0.0,0.0
1774360510.084,42.749,0.0,0.0,0.0,0.0
1774360510.585,43.251,0.0,0.0,0.0,0.0
1774360511.087,43.752,0.0,0.0,0.0,0.0
1774360511.588,44.253,0.0,0.0,0.0,0.0
1774360512.089,44.755,0.0,0.0,0.0,0.0
1774360512.591,45.256,0.0,0.0,0.0,0.0
1774360513.092,45.758,0.0,0.0,0.0,0.0
1774360513.594,46.259,0.0,0.0,0.0,0.0
1774360514.095,46.760,0.0,0.0,0.0,0.0
1774360514.596,47.262,0.0,0.0,0.0,0.0
1774360515.048,47.713,0.0,0.0,0.0,0.0
1774360515.549,48.215,0.0,0.0,0.0,0.0
1774360516.051,48.716,0.0,0.0,0.0,0.0
1774360516.552,49.217,0.0,0.0,0.0,0.0
1774360517.054,49.719,0.0,0.0,0.0,0.0
1774360517.555,50.220,0.0,0.0,0.0,0.0
1774360518.056,50.722,0.0,0.0,0.0,0.0
1774360518.558,51.223,0.0,0.0,0.0,0.0
1774360519.059,51.724,0.0,0.0,0.0,0.0
1774360519.561,52.226,0.0,0.0,0.0,0.0
1774360520.062,52.727,0.0,0.0,0.0,0.0
1774360520.563,53.229,0.0,0.0,0.0,0.0
1774360521.065,53.730,0.0,0.0,0.0,0.0
1774360521.566,54.231,0.0,0.0,0.0,0.0
1774360522.068,54.733,0.0,0.0,0.0,0.0
1774360522.569,55.234,0.0,0.0,0.0,0.0
1774360523.070,55.736,0.0,0.0,0.0,0.0
1774360523.572,56.237,0.0,0.0,0.0,0.0
1774360524.073,56.738,0.0,0.0,0.0,0.0
1774360524.575,57.240,0.0,0.0,0.0,0.0
1774360525.076,57.741,0.0,0.0,0.0,0.0
1774360525.577,58.243,0.0,0.0,0.0,0.0
1774360526.079,58.744,0.0,0.0,0.0,0.0
1774360526.580,59.245,0.0,0.0,0.0,0.0
1774360527.081,59.747,0.0,0.0,0.0,0.0
1774360527.583,60.248,0.0,0.0,0.0,0.0
1774360528.084,60.749,0.0,0.0,0.0,0.0
1774360528.586,61.251,0.0,0.0,0.0,0.0
1774360529.087,61.752,0.0,0.0,0.0,0.0
1774360529.588,62.254,0.0,0.0,0.0,0.0
1774360530.090,62.755,0.0,0.0,0.0,0.0
1774360530.591,63.257,0.0,0.0,0.0,0.0
1774360531.092,63.758,0.0,0.0,0.0,0.0
1774360531.594,64.259,0.0,0.0,0.0,0.0
1774360532.095,64.761,0.0,0.0,0.0,0.0
1774360532.548,65.214,0.0,0.0,0.0,0.0
1774360533.050,65.716,0.0,0.0,0.0,0.0
1774360533.552,66.217,0.0,0.0,0.0,0.0
1774360534.054,66.719,0.0,0.0,0.0,0.0
1774360534.555,67.221,0.0,0.0,0.0,0.0
1774360535.057,67.722,0.0,0.0,0.0,0.0
1774360535.558,68.224,0.0,0.0,0.0,0.0
1774360536.060,68.725,0.0,0.0,0.0,0.0
1774360536.562,69.227,0.0,0.0,0.0,0.0
1774360537.063,69.729,0.0,0.0,0.0,0.0
1774360537.565,70.230,0.0,0.0,0.0,0.0
1774360538.066,70.732,0.0,0.0,0.0,0.0
1774360538.568,71.233,0.0,0.0,0.0,0.0
1774360539.070,71.735,0.0,0.0,0.0,0.0
1774360539.571,72.237,0.0,0.0,0.0,0.0
1774360540.073,72.739,0.0,0.0,0.0,0.0
1774360540.575,73.240,0.0,0.0,0.0,0.0
1774360541.077,73.742,0.0,0.0,0.0,0.0
1774360541.578,74.243,0.0,0.0,0.0,0.0
1774360542.080,74.745,0.0,0.0,0.0,0.0
1774360542.581,75.247,0.0,0.0,0.0,0.0
1774360543.083,75.748,0.0,0.0,0.0,0.0
1774360543.585,76.250,0.0,0.0,0.0,0.0
1774360544.086,76.752,0.0,0.0,0.0,0.0
1774360544.588,77.253,0.0,0.0,0.0,0.0
1774360545.090,77.755,0.0,0.0,0.0,0.0
1774360545.591,78.256,0.0,0.0,0.0,0.0
