time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1774360496.300,28.966,0.0,0.0,0.0,0.0
1774360496.802,29.467,0.0,0.0,0.0,0.0
1774360497.303,29.968,0.0,0.0,0.0,0.0
1774360497.804,30.469,0.0,0.0,0.0,0.0
1774360498.305,30.971,0.0,0.0,0.0,0.0
1774360498.806,31.472,0.0,0.0,0.0,0.0
1774360499.308,31.973,0.0,0.0,0.0,0.0
1774360499.809,32.474,0.0,0.0,0.0,0.0
1774360500.310,32.975,0.0,0.0,0.0,0.0
1774360500.811,33.476,0.0,0.0,0.0,0.0
1774360501.312,33.977,0.0,0.0,0.0,0.0
1774360501.813,34.479,0.0,0.0,0.0,0.0
1774360502.314,34.980,0.0,0.0,0.0,0.0
1774360502.815,35.481,0.0,0.0,0.0,0.0
1774360503.316,35.982,0.0,0.0,0.0,0.0
1774360503.818,36.483,0.0,0.0,0.0,0.0
1774360504.319,36.984,0.0,0.0,0.0,0.0
1774360504.820,37.485,0.0,0.0,0.0,0.0
1774360505.321,37.986,0.0,0.0,0.0,0.0
1774360505.822,38.487,0.0,0.0,0.0,0.0
1774360506.324,38.989,0.0,0.0,0.0,0.0
1774360506.825,39.490,0.0,0.0,0.0,0.0
1774360507.326,39.992,0.0,0.0,0.0,0.0
1774360507.828,40.493,0.0,0.0,0.0,0.0
1774360508.329,40.994,0.0,0.0,0.0,0.0
1774360508.830,41.496,0.0,0.0,0.0,0.0
1774360509.332,41.998,0.0,0.0,0.0,0.0
1774360509.834,42.499,0.0,0.0,0.0,0.0
1774360510.335,43.000,0.0,0.0,0.0,0.0
1774360510.836,43.501,0.0,0.0,0.0,0.0
1774360511.337,44.003,0.0,0.0,0.0,0.0
1774360511.839,44.504,0.0,0.0,0.0,0.0
1774360512.340,45.005,0.0,0.0,0.0,0.0
1774360512.841,45.507,0.0,0.0,0.0,0.0
1774360513.343,46.008,0.0,0.0,0.0,0.0
1774360513.844,46.510,0.0,0.0,0.0,0.0
1774360514.346,47.011,0.0,0.0,0.0,0.0
1774360514.847,47.512,0.0,0.0,0.0,0.0
1774360515.298,47.964,0.0,0.0,0.0,0.0
1774360515.800,48.465,0.0,0.0,0.0,0.0
1774360516.301,48.966,0.0,0.0,0.0,0.0
1774360516.803,49.468,0.0,0.0,0.0,0.0
1774360517.304,49.969,0.0,0.0,0.0,0.0
1774360517.806,50.471,0.0,0.0,0.0,0.0
1774360518.307,50.972,0.0,0.0,0.0,0.0
1774360518.808,51.474,0.0,0.0,0.0,0.0
1774360519.310,51.975,0.0,0.0,0.0,0.0
1774360519.811,52.476,0.0,0.0,0.0,0.0
1774360520.313,52.978,0.0,0.0,0.0,0.0
1774360520.814,53.479,0.0,0.0,0.0,0.0
1774360521.315,53.981,0.0,0.0,0.0,0.0
1774360521.817,54.482,0.0,0.0,0.0,0.0
1774360522.318,54.984,0.0,0.0,0.0,0.0
1774360522.820,55.485,0.0,0.0,0.0,0.0
1774360523.321,55.986,0.0,0.0,0.0,0.0
1774360523.822,56.488,0.0,0.0,0.0,0.0
1774360524.324,56.989,0.0,0.0,0.0,0.0
1774360524.825,57.491,0.0,0.0,0.0,0.0
1774360525.327,57.992,0.0,0.0,0.0,0.0
1774360525.828,58.493,0.0,0.0,0.0,0.0
1774360526.329,58.995,0.0,0.0,0.0,0.0
1774360526.831,59.496,0.0,0.0,0.0,0.0
1774360527.332,59.997,0.0,0.0,0.0,0.0
1774360527.833,60.499,0.0,0.0,0.0,0.0
1774360528.335,61.000,0.0,0.0,0.0,0.0
1774360528.836,61.501,0.0,0.0,0.0,0.0
1774360529.338,62.003,0.0,0.0,0.0,0.0
1774360529.839,62.504,0.0,0.0,0.0,0.0
1774360530.341,63.006,0.0,0.0,0.0,0.0
1774360530.842,63.507,0.0,0.0,0.0,0.0
1774360531.343,64.008,0.0,0.0,0.0,0.0
1774360531.845,64.510,0.0,0.0,0.0,0.0
1774360532.347,65.012,0.0,0.0,0.0,0.0
1774360532.799,65.465,0.0,0.0,0.0,0.0
1774360533.301,65.966,0.0,0.0,0.0,0.0
1774360533.803,66.468,0.0,0.0,0.0,0.0
1774360534.305,66.970,0.0,0.0,0.0,0.0
1774360534.806,67.471,0.0,0.0,0.0,0.0
1774360535.308,67.973,0.0,0.0,0.0,0.0
1774360535.809,68.474,0.0,0.0,0.0,0.0
1774360536.311,68.976,0.0,0.0,0.0,0.0
1774360536.813,69.478,0.0,0.0,0.0,0.0
1774360537.314,69.979,0.0,0.0,0.0,0.0
1774360537.816,70.481,0.0,0.0,0.0,0.0
1774360538.317,70.983,0.0,0.0,0.0,0.0
